Order, Family, Genus, Species_Count
Fabales,Fabaceae,Cynomora,0
Fabales,Fabaceae,Ramirezia,0
Fabales,Fabaceae,Andaca,0
Fabales,Fabaceae,Genista-spartium,0
Fabales,Fabaceae,Trifoliastrum,0
Fabales,Fabaceae,Brachystegioxylon,0
Fabales,Fabaceae,Solulus,0
Fabales,Fabaceae,Indigo,0
Fabales,Fabaceae,Ostryodium,0
Fabales,Fabaceae,Pelecynthis,0
Fabales,Fabaceae,Geolobus,0
Fabales,Fabaceae,Afrazelia,0
Fabales,Fabaceae,Cryphiantha,0
Fabales,Fabaceae,Leguminoxylon,0
Fabales,Fabaceae,Arachidna,0
Fabales,Fabaceae,Singana,0
Fabales,Fabaceae,Sterbeckia,0
Fabales,Fabaceae,Spiroloba,0
Fabales,Fabaceae,Weinreichia,0
Fabales,Fabaceae,Echyrospermum,0
Fabales,Fabaceae,Callotropis,0
Fabales,Fabaceae,Ochrus,0
Fabales,Fabaceae,Leptis,0
Fabales,Fabaceae,Ruteria,0
Fabales,Fabaceae,Huertia,0
Fabales,Fabaceae,Pleurolobus,0
Fabales,Fabaceae,Bipontinia,0
Fabales,Fabaceae,Bauhinium,0
Fabales,Fabaceae,Chloryllis,0
Fabales,Fabaceae,Orectospermum,0
Fabales,Fabaceae,Ibbetsonia,0
Fabales,Fabaceae,Edusaron,0
Fabales,Fabaceae,Catacline,0
Fabales,Fabaceae,Manna,0
Fabales,Fabaceae,Pseudacacia,0
Fabales,Fabaceae,Streptodesmia,0
Fabales,Fabaceae,Hermesias,0
Fabales,Fabaceae,Aulonix,0
Fabales,Fabaceae,Physalobium,0
Fabales,Fabaceae,Toxotropis,0
Fabales,Fabaceae,Cylipogon,0
Fabales,Fabaceae,Barba-jovis,0
Fabales,Fabaceae,Trineuria,0
Fabales,Fabaceae,Pelecinus,0
Fabales,Fabaceae,Mimosaceoxylon,0
Fabales,Fabaceae,Gamochilum,0
Fabales,Fabaceae,Mucunites,0
Fabales,Fabaceae,Pyrrhotrichia,0
Fabales,Fabaceae,Ptychocentrum,0
Fabales,Fabaceae,Eriocarpaea,0
Fabales,Fabaceae,Clypearia,0
Fabales,Fabaceae,Macrosema,0
Fabales,Fabaceae,Afzelioxylon,0
Fabales,Fabaceae,Phyllocytisus,0
Fabales,Fabaceae,Leptocytisus,0
Fabales,Fabaceae,Siliquastrum,0
Fabales,Fabaceae,Mandarus,0
Fabales,Fabaceae,Colutia,0
Fabales,Fabaceae,Cyanospermum,0
Fabales,Fabaceae,Diaxulon,0
Fabales,Fabaceae,Dactiphyllon,0
Fabales,Fabaceae,Adipera,0
Fabales,Fabaceae,Castanocarpus,0
Fabales,Fabaceae,Hegetschweilera,0
Fabales,Fabaceae,Algarobia,0
Fabales,Fabaceae,Monoplectra,0
Fabales,Fabaceae,Vieillardia,0
Fabales,Fabaceae,Glycyrrhizopsis,0
Fabales,Fabaceae,Genistoides,0
Fabales,Fabaceae,Leucopterum,0
Fabales,Fabaceae,Zanthyrsis,0
Fabales,Fabaceae,Wiggersia,0
Fabales,Fabaceae,Panisia,0
Fabales,Fabaceae,Oxydium,0
Fabales,Fabaceae,Dialanthera,0
Fabales,Fabaceae,Microphyton,0
Fabales,Fabaceae,Feracacia,0
Fabales,Fabaceae,Eliasofructus,0
Fabales,Fabaceae,Swantia,0
Fabales,Fabaceae,Abacosa,0
Fabales,Fabaceae,Lipusa,0
Fabales,Fabaceae,Orthotropis,0
Fabales,Fabaceae,Hepteireca,0
Fabales,Fabaceae,Oxypogon,0
Fabales,Fabaceae,Pachyraphea,0
Fabales,Fabaceae,Entrerrioxylon,0
Fabales,Fabaceae,Lacara,0
Fabales,Fabaceae,Perittium,0
Fabales,Fabaceae,Drepaphyla,0
Fabales,Fabaceae,Caulotretus,0
Fabales,Fabaceae,Plagiotropis,0
Fabales,Fabaceae,Triaenodendron,0
Fabales,Fabaceae,Spartianthus,0
Fabales,Fabaceae,Tropitoma,0
Fabales,Polygalaceae,Chithonanthus,0
Fabales,Polygalaceae,Pteromonnina,0
Fabales,Polygalaceae,Hebeandra,0
Fabales,Polygalaceae,Muralta,0
Fabales,Polygalaceae,Pilostaxis,0
Fabales,Polygalaceae,Cryptostomum,0
Fabales,Polygalaceae,Galypola,0
Fabales,Polygalaceae,Rodschiedia,0
Fabales,Polygalaceae,Leptrochia,0
Fabales,Polygalaceae,Pylostachya,0
Fabales,Polygalaceae,Macintyria,0
Fabales,Polygalaceae,Microlophium,0
Fabales,Polygalaceae,Senegaria,0
Fabales,Polygalaceae,Iridisperma,0
Fabales,Polygalaceae,Senega,0
Fabales,Polygalaceae,Paleosecuridaca,0
Fabales,Polygalaceae,Catocoma,0
Fabales,Polygalaceae,Anthallogea,0
Fabales,Polygalaceae,Isolophus,0
Fabales,Polygalaceae,Lophostylis,0
Fabales,Polygalaceae,Brachytropis,0
Fabales,Polygalaceae,Sexilia,0
Fabales,Polygalaceae,Triclisperma,0
Fabales,Polygalaceae,Zoroxus,0
Fabales,Polygalaceae,Tricholophus,0
Fabales,Polygalaceae,Tertria,0
Fabales,Polygalaceae,Stemeiena,0
Fabales,Polygalaceae,Jakkia,0
Fabales,Polygalaceae,Corytholobium,0
Fabales,Polygalaceae,Ixina,0
Fabales,Polygalaceae,Corymbula,0
Fabales,Quillajaceae,Skaphium,0
Cucurbitales,Cucurbitaceae,Zygosicyos,0
Cucurbitales,Cucurbitaceae,Posadaea,0
Cucurbitales,Cucurbitaceae,Anangia,0
Cucurbitales,Cucurbitaceae,Praecitrullus,0
Cucurbitales,Cucurbitaceae,Tricyclandra,0
Cucurbitales,Cucurbitaceae,Odosicyos,0
Cucurbitales,Cucurbitaceae,Chalema,0
Cucurbitales,Cucurbitaceae,Pseudosicydium,0
Cucurbitales,Cucurbitaceae,Selysia,0
Cucurbitales,Cucurbitaceae,Anacaona,0
Cucurbitales,Cucurbitaceae,Bryoniastrum,0
Cucurbitales,Cucurbitaceae,Trichomeriopsis,0
Cucurbitales,Cucurbitaceae,Cucurbitospermum,0
Cucurbitales,Cucurbitaceae,Achmandra,0
Cucurbitales,Begoniaceae,Phialocarpus,0
Cucurbitales,Begoniaceae,Symbegonia,0
Cucurbitales,Datiscaceae,Anictoclea,0
Cucurbitales,Datiscaceae,Tetrameleoxylon,0
Cucurbitales,Datiscaceae,Cannabina,0
Cucurbitales,Coriariaceae,Tricerastes,0
Cucurbitales,Coriariaceae,Heterocladus,0
Cucurbitales,Apodanthaceae,Heterophylleia,0
Cucurbitales,Anisophylleaceae,Merretia,0
Malpighiales,Dichapetalaceae,Trilocularia,0
Malpighiales,Dichapetalaceae,Symphyllanthus,0
Malpighiales,Dichapetalaceae,Stephanella,0
Malpighiales,Dichapetalaceae,Leucosia,0
Malpighiales,Dichapetalaceae,Falya,0
Malpighiales,Dichapetalaceae,Quilesia,0
Malpighiales,Dichapetalaceae,Leucipus,0
Malpighiales,Dichapetalaceae,Dischizolaena,0
Malpighiales,Dichapetalaceae,Plappertia,0
Malpighiales,Linaceae,Moacurra,0
Malpighiales,Linaceae,Linopsis,0
Malpighiales,Linaceae,Numisaureum,0
Malpighiales,Linaceae,Penicillanthemum,0
Malpighiales,Linaceae,Nezera,0
Malpighiales,Linaceae,Decaplatyspermum,0
Malpighiales,Linaceae,Linodes,0
Malpighiales,Linaceae,Brewstera,0
Malpighiales,Linaceae,Wetherellia,0
Malpighiales,Linaceae,Kittelocharis,0
Malpighiales,Linaceae,Morelodendron,0
Malpighiales,Linaceae,Mesynium,0
Malpighiales,Linaceae,Pierotia,0
Malpighiales,Linaceae,Discogyne,0
Malpighiales,Linaceae,Xantholinum,0
Malpighiales,Linaceae,Umbellulanthus,0
Malpighiales,Linaceae,Pentacocca,0
Malpighiales,Linaceae,Macrolinum,0
Malpighiales,Caryocaraceae,Emmenanthus,0
Malpighiales,Violaceae,Acantacaryx,0
Malpighiales,Violaceae,Ionidium,0
Malpighiales,Violaceae,Afrohybanthus,0
Malpighiales,Violaceae,Lophion,0
Malpighiales,Violaceae,Spathularia,0
Malpighiales,Violaceae,Serresia,0
Malpighiales,Violaceae,Solenantha,0
Malpighiales,Violaceae,Solea,0
Malpighiales,Violaceae,Glossarrhen,0
Malpighiales,Violaceae,Prosthesia,0
Malpighiales,Violaceae,Physiphora,0
Malpighiales,Violaceae,Chrysion,0
Malpighiales,Violaceae,Vareca,0
Malpighiales,Violaceae,Perissandra,0
Malpighiales,Violaceae,Spatellaria,0
Malpighiales,Violaceae,Medusa,0
Malpighiales,Violaceae,Exotanthera,0
Malpighiales,Violaceae,Jonidiopsis,0
Malpighiales,Violaceae,Vlamingia,0
Malpighiales,Violaceae,Dischidium,0
Malpighiales,Violaceae,Passoura,0
Malpighiales,Violaceae,Periclistia,0
Malpighiales,Violaceae,Juergensia,0
Malpighiales,Violaceae,Lignonia,0
Malpighiales,Violaceae,Oionychion,0
Malpighiales,Violaceae,Braddleya,0
Malpighiales,Violaceae,Pentaloba,0
Malpighiales,Rhizophoraceae,Ion,0
Malpighiales,Rhizophoraceae,Rhizophoroxylon,0
Malpighiales,Rhizophoraceae,Bruguieria,0
Malpighiales,Rhizophoraceae,Karkandela,0
Malpighiales,Rhizophoraceae,Symmetria,0
Malpighiales,Rhizophoraceae,Gynotrochoxylon,0
Malpighiales,Rhizophoraceae,Rhizophorites,0
Malpighiales,Rhizophoraceae,Tita,0
Malpighiales,Rhizophoraceae,Craterianthus,0
Malpighiales,Rhizophoraceae,Tetracrypta,0
Malpighiales,Rhizophoraceae,Carallioxylon,0
Malpighiales,Rhizophoraceae,Dryptopetalum,0
Malpighiales,Rhizophoraceae,Baraultia,0
Malpighiales,Rhizophoraceae,Mangle,0
Malpighiales,Putranjivaceae,Palaeobruguiera,0
Malpighiales,Elatinaceae,Bergella,0
Malpighiales,Elatinaceae,Willisellus,0
Malpighiales,Elatinaceae,Ilyphilos,0
Malpighiales,Elatinaceae,Birolia,0
Malpighiales,Elatinaceae,Hydropiper,0
Malpighiales,Elatinaceae,Alsinastrum,0
Malpighiales,Elatinaceae,Merimea,0
Malpighiales,Elatinaceae,Rhizium,0
Malpighiales,Elatinaceae,Lancretia,0
Malpighiales,Irvingiaceae,Potamopitys,0
Malpighiales,Euphroniaceae,Irvingella,0
Malpighiales,Rafflesiaceae,Botryocytinus,0
Malpighiales,Rafflesiaceae,Sarna,0
Malpighiales,Rafflesiaceae,Thyrsine,0
Malpighiales,Rafflesiaceae,Frostia,0
Malpighiales,Rafflesiaceae,Richthofenia,0
Malpighiales,Malpighiaceae,Mycetanthe,0
Malpighiales,Malpighiaceae,Carusia,0
Malpighiales,Malpighiaceae,Eoglandulosa,0
Malpighiales,Malpighiaceae,Holopetalon,0
Malpighiales,Malpighiaceae,Banisteriaecarpum,0
Malpighiales,Malpighiaceae,Brachypteris,0
Malpighiales,Malpighiaceae,Vorstia,0
Malpighiales,Malpighiaceae,Hiraeocarpum,0
Malpighiales,Malpighiaceae,Banisteriophyllum,0
Malpighiales,Bonnetiaceae,Fimbriaria,0
Malpighiales,Podostemaceae,Vanroyenella,0
Malpighiales,Podostemaceae,Lonchostephus,0
Malpighiales,Podostemaceae,Tulasneantha,0
Malpighiales,Podostemaceae,Blandowia,0
Malpighiales,Podostemaceae,Maferria,0
Malpighiales,Podostemaceae,Potamobryon,0
Malpighiales,Podostemaceae,Ophioglossites,0
Malpighiales,Podostemaceae,Euhydrobryum,0
Malpighiales,Podostemaceae,Glossophium,0
Malpighiales,Podostemaceae,Nitophyllites,0
Malpighiales,Podostemaceae,Leiocarpodicraea,0
Malpighiales,Podostemaceae,Tristichopsis,0
Malpighiales,Podostemaceae,Hemidistichophyllum,0
Malpighiales,Podostemaceae,Hydroanzia,0
Malpighiales,Podostemaceae,Isothylax,0
Malpighiales,Podostemaceae,Lawiella,0
Malpighiales,Podostemaceae,Podostemonopsis,0
Malpighiales,Podostemaceae,Podostemonites,0
Malpighiales,Podostemaceae,Maffeja,0
Malpighiales,Clusiaceae,Butumia,0
Malpighiales,Clusiaceae,Havetiopsis,0
Malpighiales,Clusiaceae,Petalanisia,0
Malpighiales,Clusiaceae,Euthales,0
Malpighiales,Clusiaceae,Komana,0
Malpighiales,Clusiaceae,Eremosporus,0
Malpighiales,Clusiaceae,Ponna,0
Malpighiales,Clusiaceae,Platorheedia,0
Malpighiales,Clusiaceae,Roscyna,0
Malpighiales,Clusiaceae,Ancistrolobus,0
Malpighiales,Clusiaceae,Tripentas,0
Malpighiales,Clusiaceae,Drosanthe,0
Malpighiales,Clusiaceae,Knifa,0
Malpighiales,Clusiaceae,Balsamaria,0
Malpighiales,Clusiaceae,Chrysopia,0
Malpighiales,Clusiaceae,Apoterium,0
Malpighiales,Clusiaceae,Magostan,0
Malpighiales,Clusiaceae,Clusiaphyllum,0
Malpighiales,Clusiaceae,Cyclandra,0
Malpighiales,Clusiaceae,Birolia,0
Malpighiales,Clusiaceae,Kayeoxylon,0
Malpighiales,Clusiaceae,Campylosporus,0
Malpighiales,Clusiaceae,Terpnophyllum,0
Malpighiales,Clusiaceae,Lipophyllum,0
Malpighiales,Clusiaceae,Nagassari,0
Malpighiales,Clusiaceae,Monoporina,0
Malpighiales,Clusiaceae,Receveura,0
Malpighiales,Clusiaceae,Discostigma,0
Malpighiales,Clusiaceae,Elwertia,0
Malpighiales,Clusiaceae,Drosocarpium,0
Malpighiales,Clusiaceae,Leioclusia,0
Malpighiales,Clusiaceae,Pleurenodon,0
Malpighiales,Clusiaceae,Mammaeites,0
Malpighiales,Clusiaceae,Psorophytum,0
Malpighiales,Clusiaceae,Mammeoxylon,0
Malpighiales,Clusiaceae,Tridia,0
Malpighiales,Clusiaceae,Nagatampo,0
Malpighiales,Clusiaceae,Firkea,0
Malpighiales,Clusiaceae,Architaea,0
Malpighiales,Clusiaceae,Scyphaea,0
Malpighiales,Clusiaceae,Hypericoides,0
Malpighiales,Clusiaceae,Rhinostigma,0
Malpighiales,Clusiaceae,Chloromyron,0
Malpighiales,Clusiaceae,Tovomitidium,0
Malpighiales,Clusiaceae,Lamprophyllum,0
Malpighiales,Clusiaceae,Isophyllum,0
Malpighiales,Clusiaceae,Coddampulli,0
Malpighiales,Clusiaceae,Holosepalum,0
Malpighiales,Clusiaceae,Campylopelma,0
Malpighiales,Clusiaceae,Mesuoxylon,0
Malpighiales,Clusiaceae,Norysca,0
Malpighiales,Clusiaceae,Spachelodes,0
Malpighiales,Clusiaceae,Martia,0
Malpighiales,Clusiaceae,Blakstonia,0
Malpighiales,Clusiaceae,Episiphis,0
Malpighiales,Clusiaceae,Plagiorrhiza,0
Malpighiales,Clusiaceae,Streptalon,0
Malpighiales,Clusiaceae,Eremanthe,0
Malpighiales,Clusiaceae,Cahota,0
Malpighiales,Clusiaceae,Calaba,0
Malpighiales,Clusiaceae,Mamei,0
Malpighiales,Clusiaceae,Potamocharis,0
Malpighiales,Clusiaceae,Icostegia,0
Malpighiales,Clusiaceae,Aneuriscus,0
Malpighiales,Clusiaceae,Myriandra,0
Malpighiales,Clusiaceae,Brathys,0
Malpighiales,Clusiaceae,Calophylloxylon,0
Malpighiales,Clusiaceae,Adenosepalum,0
Malpighiales,Clusiaceae,Garcinioxylon,0
Malpighiales,Clusiaceae,Crookea,0
Malpighiales,Clusiaceae,Hebradendron,0
Malpighiales,Clusiaceae,Paleoclusia,0
Malpighiales,Clusiaceae,Xanthe,0
Malpighiales,Clusiaceae,Biwaldia,0
Malpighiales,Erythroxylaceae,Indocarpa,0
Malpighiales,Picrodendraceae,Steudelia,0
Malpighiales,Achariaceae,Canaca,0
Malpighiales,Achariaceae,Phylloclinium,0
Malpighiales,Chrysobalanaceae,Angelesia,0
Malpighiales,Chrysobalanaceae,Trichocarya,0
Malpighiales,Chrysobalanaceae,Grymania,0
Malpighiales,Lophopyxidaceae,Thelira,0
Malpighiales,Euphorbiaceae,Pleradenophora,0
Malpighiales,Euphorbiaceae,Cordemoya,0
Malpighiales,Euphorbiaceae,Deuteromallotus,0
Malpighiales,Euphorbiaceae,Oxydectes,0
Malpighiales,Euphorbiaceae,Gelonium,0
Malpighiales,Euphorbiaceae,Stilingia,0
Malpighiales,Euphorbiaceae,Quadrasia,0
Malpighiales,Euphorbiaceae,Parapantadenia,0
Malpighiales,Euphorbiaceae,Myladenia,0
Malpighiales,Euphorbiaceae,Doryxylon,0
Malpighiales,Euphorbiaceae,Phyllanthinium,0
Malpighiales,Euphorbiaceae,Alchorneites,0
Malpighiales,Euphorbiaceae,Alchorneaephyllum,0
Malpighiales,Euphorbiaceae,Bischofioxylon,0
Malpighiales,Euphorbiaceae,Schubea,0
Malpighiales,Euphorbiaceae,Euphorbiospermum,0
Malpighiales,Euphorbiaceae,Macarangaephyllum,0
Malpighiales,Euphorbiaceae,Omphaleaephyllum,0
Malpighiales,Euphorbiaceae,Phyllanthidea,0
Malpighiales,Euphorbiaceae,Securinegoxylon,0
Malpighiales,Euphorbiaceae,Crotonophyllum,0
Malpighiales,Euphorbiaceae,Manihotites,0
Malpighiales,Euphorbiaceae,Palaeowetherellia,0
Malpighiales,Euphorbiaceae,Donzellia,0
Malpighiales,Euphorbiaceae,Tirucalia,0
Malpighiales,Euphorbiaceae,Aleuriteophyllum,0
Malpighiales,Euphorbiaceae,Euphorbioxylon,0
Malpighiales,Euphorbiaceae,Putranjivoxylon,0
Malpighiales,Euphorbiaceae,Euphorbiophloios,0
Malpighiales,Euphorbiaceae,Pseudolachnostyloxylon,0
Malpighiales,Euphorbiaceae,Thelypetalum,0
Malpighiales,Euphorbiaceae,Aleuritoxylon,0
Malpighiales,Euphorbiaceae,Agrostistachyophyllum,0
Malpighiales,Euphorbiaceae,Xylophyllites,0
Malpighiales,Euphorbiaceae,Steigera,0
Malpighiales,Euphorbiaceae,Loerzingia,0
Malpighiales,Euphorbiaceae,Euphorbiofolium,0
Malpighiales,Euphorbiaceae,Micranthea,0
Malpighiales,Euphorbiaceae,Telephioides,0
Malpighiales,Euphorbiaceae,Euphorbiocarpon,0
Malpighiales,Euphorbiaceae,Iatropha,0
Malpighiales,Euphorbiaceae,Piranheoxylon,0
Malpighiales,Euphorbiaceae,Codiaeophyllum,0
Malpighiales,Euphorbiaceae,Lepidanthus,0
Malpighiales,Euphorbiaceae,Baliospermophyllum,0
Malpighiales,Euphorbiaceae,Euphorbocarpum,0
Malpighiales,Euphorbiaceae,Cupamenis,0
Malpighiales,Euphorbiaceae,Mallotophyllum,0
Malpighiales,Euphorbiaceae,Cunuria,0
Malpighiales,Euphorbiaceae,Heptanis,0
Malpighiales,Euphorbiaceae,Glochidioxylon,0
Malpighiales,Euphorbiaceae,Cetrandra,0
Malpighiales,Euphorbiaceae,Neoscortechia,0
Malpighiales,Euphorbiaceae,Mallotoxylon,0
Malpighiales,Euphorbiaceae,Bischofinium,0
Malpighiales,Euphorbiaceae,Phyllanthoideoxylon,0
Malpighiales,Euphorbiaceae,Baloghiaephyllum,0
Malpighiales,Euphorbiaceae,Heveoxylon,0
Malpighiales,Euphorbiaceae,Combretopsis,0
Malpighiales,Euphorbiaceae,Calypteriopetalum,0
Malpighiales,Euphorbiaceae,Bruxanellia,0
Malpighiales,Trigoniaceae,Kunstlera,0
Malpighiales,Trigoniaceae,Trigoniodendron,0
Malpighiales,Ixonanthaceae,Mainea,0
Malpighiales,Centroplacaceae,Lacistemopsis,0
Malpighiales,Humiriaceae,Aubrya,0
Malpighiales,Humiriaceae,Myrodendrum,0
Malpighiales,Humiriaceae,Lemniscia,0
Malpighiales,Phyllanthaceae,Wernisekia,0
Malpighiales,Phyllanthaceae,Petalodiscus,0
Malpighiales,Phyllanthaceae,Blotia,0
Malpighiales,Phyllanthaceae,Phyllanthopsis,0
Malpighiales,Phyllanthaceae,Reverchonia,0
Malpighiales,Phyllanthaceae,Archileptopus,0
Malpighiales,Phyllanthaceae,Richeriella,0
Malpighiales,Passifloraceae,Jaracatia,0
Malpighiales,Passifloraceae,Tribolacis,0
Malpighiales,Passifloraceae,Triacis,0
Malpighiales,Passifloraceae,Distephana,0
Malpighiales,Passifloraceae,Synactila,0
Malpighiales,Passifloraceae,Macrophora,0
Malpighiales,Passifloraceae,Odostelma,0
Malpighiales,Passifloraceae,Erndelia,0
Malpighiales,Passifloraceae,Lortetia,0
Malpighiales,Passifloraceae,Bohadschia,0
Malpighiales,Passifloraceae,Murucuia,0
Malpighiales,Passifloraceae,Burghartia,0
Malpighiales,Passifloraceae,Meioperis,0
Malpighiales,Passifloraceae,Pumilea,0
Malpighiales,Passifloraceae,Peremis,0
Malpighiales,Passifloraceae,Passifloraephyllum,0
Malpighiales,Passifloraceae,Xerogona,0
Malpighiales,Passifloraceae,Pericodia,0
Malpighiales,Ochnaceae,Blephistelma,0
Malpighiales,Ochnaceae,Discladium,0
Malpighiales,Ochnaceae,Cespedesia,0
Malpighiales,Ochnaceae,Trichouratea,0
Malpighiales,Ochnaceae,Rutidanthera,0
Malpighiales,Ochnaceae,Polyouratea,0
Malpighiales,Ochnaceae,Walkera,0
Malpighiales,Ochnaceae,Heteroporidium,0
Malpighiales,Ochnaceae,Diouratea,0
Malpighiales,Ochnaceae,Diphyllanthus,0
Malpighiales,Ochnaceae,Monoporidium,0
Malpighiales,Ochnaceae,Pentochna,0
Malpighiales,Ochnaceae,Iron,0
Malpighiales,Ochnaceae,Polythecanthum,0
Malpighiales,Ochnaceae,Diphyllopodium,0
Malpighiales,Ochnaceae,Plicouratea,0
Malpighiales,Ochnaceae,Proboscella,0
Malpighiales,Ochnaceae,Notochnella,0
Malpighiales,Ochnaceae,Wolkensteinia,0
Malpighiales,Ochnaceae,Notouratea,0
Malpighiales,Ochnaceae,Exomicrum,0
Malpighiales,Ochnaceae,Dasouratea,0
Malpighiales,Ochnaceae,Biramella,0
Malpighiales,Ochnaceae,Notocampylum,0
Malpighiales,Ochnaceae,Pleopetalum,0
Malpighiales,Ochnaceae,Ancouratea,0
Malpighiales,Ochnaceae,Jabotapita,0
Malpighiales,Ochnaceae,Bisetaria,0
Malpighiales,Ochnaceae,Villouratea,0
Malpighiales,Ochnaceae,Monelasmum,0
Malpighiales,Ochnaceae,Pleodiporochna,0
Malpighiales,Ochnaceae,Microuratea,0
Malpighiales,Ochnaceae,Spongopyrena,0
Malpighiales,Ochnaceae,Isouratea,0
Malpighiales,Ochnaceae,Cercouratea,0
Malpighiales,Ochnaceae,Porochna,0
Malpighiales,Ochnaceae,Philomeda,0
Malpighiales,Ochnaceae,Cercinia,0
Malpighiales,Ochnaceae,Sauvagea,0
Malpighiales,Ochnaceae,Polyochnella,0
Malpighiales,Ochnaceae,Diporochna,0
Malpighiales,Ochnaceae,Pilouratea,0
Malpighiales,Ochnaceae,Campylopora,0
Malpighiales,Ochnaceae,Pleouratea,0
Malpighiales,Ochnaceae,Tetrouratea,0
Malpighiales,Ochnaceae,Rhabdophyllites,0
Malpighiales,Ochnaceae,Stenouratea,0
Malpighiales,Ochnaceae,Macrodendron,0
Malpighiales,Ochnaceae,Cercanthemum,0
Malpighiales,Ochnaceae,Ouratella,0
Malpighiales,Ochnaceae,Campylocercum,0
Malpighiales,Ochnaceae,Gymnouratella,0
Malpighiales,Ochnaceae,Ochnella,0
Malpighiales,Salicaceae,Hemiouratea,0
Malpighiales,Salicaceae,Macrothumia,0
Malpighiales,Salicaceae,Priamosia,0
Malpighiales,Salicaceae,Phyllobotryon,0
Malpighiales,Salicaceae,Aphaerema,0
Malpighiales,Salicaceae,Neumannia,0
Malpighiales,Salicaceae,Blakwellia,0
Malpighiales,Salicaceae,Henningsocarpum,0
Malpighiales,Salicaceae,Melanix,0
Malpighiales,Salicaceae,Aspidandra,0
Malpighiales,Salicaceae,Chalebus,0
Malpighiales,Salicaceae,Amerix,0
Malpighiales,Salicaceae,Pitumba,0
Malpighiales,Salicaceae,Monandrodendron,0
Malpighiales,Salicaceae,Buelowia,0
Malpighiales,Salicaceae,Synzyganthera,0
Malpighiales,Salicaceae,Ripselaxis,0
Malpighiales,Salicaceae,Boca,0
Malpighiales,Salicaceae,Xyladenius,0
Malpighiales,Salicaceae,Biggina,0
Malpighiales,Salicaceae,Azaraea,0
Malpighiales,Salicaceae,Salicoxylon,0
Malpighiales,Salicaceae,Mesterna,0
Malpighiales,Salicaceae,Patrisa,0
Malpighiales,Salicaceae,Leuce,0
Malpighiales,Salicaceae,Chaulmoogra,0
Malpighiales,Salicaceae,Antigona,0
Malpighiales,Salicaceae,Rhyparia,0
Malpighiales,Salicaceae,Polycarpa,0
Malpighiales,Salicaceae,Monospora,0
Malpighiales,Salicaceae,Pseudosalix,0
Malpighiales,Salicaceae,Populites,0
Malpighiales,Salicaceae,Trichodia,0
Malpighiales,Salicaceae,Rhamnicastrum,0
Malpighiales,Salicaceae,Populocaulis,0
